citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_178_935,dot_title49_metadata,title49.transportation.citation_metadata,1,Standards for wooden Large Packagings.,49 CFR 178.935,Mapping level candidate for 49 CFR 178.935. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart P > 49 CFR 178.935. Source: https://www.ecfr.gov/current/title-49/section-178.935,true,
t49_sec_178_940,dot_title49_metadata,title49.transportation.citation_metadata,1,Standards for flexible Large Packagings.,49 CFR 178.940,Mapping level candidate for 49 CFR 178.940. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart P > 49 CFR 178.940. Source: https://www.ecfr.gov/current/title-49/section-178.940,true,
t49_subpart_178_q,dot_title49_metadata,title49.transportation.citation_metadata,1,Testing of Large Packagings,49 CFR Part 178 Subpart Q,Mapping level candidate for 49 CFR Part 178 Subpart Q. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart Q. Source: https://www.ecfr.gov/current/title-49/part-178/subpart-Q,true,
t49_sec_178_950,dot_title49_metadata,title49.transportation.citation_metadata,1,Purpose and scope.,49 CFR 178.950,Mapping level candidate for 49 CFR 178.950. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart Q > 49 CFR 178.950. Source: https://www.ecfr.gov/current/title-49/section-178.950,true,
t49_sec_178_955,dot_title49_metadata,title49.transportation.citation_metadata,1,General requirements.,49 CFR 178.955,Mapping level candidate for 49 CFR 178.955. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart Q > 49 CFR 178.955. Source: https://www.ecfr.gov/current/title-49/section-178.955,true,
t49_sec_178_960,dot_title49_metadata,title49.transportation.citation_metadata,1,Preparation of Large Packagings for testing.,49 CFR 178.960,Mapping level candidate for 49 CFR 178.960. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart Q > 49 CFR 178.960. Source: https://www.ecfr.gov/current/title-49/section-178.960,true,
t49_sec_178_965,dot_title49_metadata,title49.transportation.citation_metadata,1,Drop test.,49 CFR 178.965,Mapping level candidate for 49 CFR 178.965. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart Q > 49 CFR 178.965. Source: https://www.ecfr.gov/current/title-49/section-178.965,true,
t49_sec_178_970,dot_title49_metadata,title49.transportation.citation_metadata,1,Bottom lift test.,49 CFR 178.970,Mapping level candidate for 49 CFR 178.970. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart Q > 49 CFR 178.970. Source: https://www.ecfr.gov/current/title-49/section-178.970,true,
t49_sec_178_975,dot_title49_metadata,title49.transportation.citation_metadata,1,Top lift test.,49 CFR 178.975,Mapping level candidate for 49 CFR 178.975. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart Q > 49 CFR 178.975. Source: https://www.ecfr.gov/current/title-49/section-178.975,true,
t49_sec_178_980,dot_title49_metadata,title49.transportation.citation_metadata,1,Stacking test.,49 CFR 178.980,Mapping level candidate for 49 CFR 178.980. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart Q > 49 CFR 178.980. Source: https://www.ecfr.gov/current/title-49/section-178.980,true,
t49_sec_178_985,dot_title49_metadata,title49.transportation.citation_metadata,1,Vibration test.,49 CFR 178.985,Mapping level candidate for 49 CFR 178.985. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart Q > 49 CFR 178.985. Source: https://www.ecfr.gov/current/title-49/section-178.985,true,
t49_subpart_178_r,dot_title49_metadata,title49.transportation.citation_metadata,1,Flexible Bulk Container Standards,49 CFR Part 178 Subpart R,Mapping level candidate for 49 CFR Part 178 Subpart R. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart R. Source: https://www.ecfr.gov/current/title-49/part-178/subpart-R,true,
